year,type,cases,approved,rate_approved,refused,rate_refused,dismissed,court_order,rate_court_order,penalties,avg_penalties,legal_proceedings,category
2020,Споры с управляющими компаниями,9507.0,8534.0,0.8976543599453035,973.0,0.1023456400546965,706.0,5047.0,0.5308719890606921,219127.0,26.0,Гражданское,Жилищные
2022,Споры с управляющими компаниями,9100.0,8178.0,0.8986813186813187,922.0,0.1013186813186813,870.0,3412.0,0.3749450549450549,11524.0,1.0,Гражданское,Жилищные
2021,"Иные споры членов кооперативов, участников ТСЖ (др. жил. организаций)",5834.0,5324.0,0.9125814192663696,510.0,0.0874185807336304,245.0,4040.0,0.6924922865958176,110833.0,21.0,Гражданское,Жилищные
2023,"Иные споры членов кооперативов, участников ТСЖ (др. жил. организаций)",3542.0,3096.0,0.8740824392998306,446.0,0.1259175607001694,246.0,1677.0,0.4734613212874082,136469.0,44.0,Гражданское,Жилищные
2019,"Иные споры членов кооперативов, участников ТСЖ (др. жил. организаций)",7150.0,6492.0,0.907972027972028,658.0,0.092027972027972,366.0,4142.0,0.5793006993006993,165071.0,25.0,Гражданское,Жилищные
2018,"Иные споры членов кооперативов, участников ТСЖ (др. жил. организаций)",5514.0,4775.0,0.8659775117881755,739.0,0.1340224882118244,414.0,2675.0,0.4851287631483496,6332.0,1.0,Гражданское,Жилищные
2020,"Иные споры членов кооперативов, участников ТСЖ (др. жил. организаций)",6623.0,6057.0,0.9145402385625848,566.0,0.085459761437415,242.0,4474.0,0.675524686697871,186106.0,31.0,Гражданское,Жилищные
2022,"Иные споры членов кооперативов, участников ТСЖ (др. жил. организаций)",4770.0,4358.0,0.9136268343815512,412.0,0.0863731656184486,240.0,3041.0,0.6375262054507338,1943.0,0.0,Гражданское,Жилищные
2021,"Споры, возникающие в связи с участием граждан в долевом строительстве многоквартирных домов и иных объектов недвижимости",25767.0,24741.0,0.9601816276632904,1026.0,0.0398183723367097,,97.0,0.0037645049869988,7587287.0,307.0,Гражданское,Жилищные
2023,"Споры, возникающие в связи с участием граждан в долевом строительстве многоквартирных домов и иных объектов недвижимости",32736.0,31522.0,0.9629154447702836,1214.0,0.0370845552297165,1596.0,201.0,0.0061400293255131,5743488.0,182.0,Гражданское,Жилищные
2019,"Споры, возникающие в связи с участием граждан в долевом строительстве многоквартирных домов и иных объектов недвижимости",25127.0,23871.0,0.9500139292394636,1256.0,0.0499860707605364,1852.0,339.0,0.0134914633661002,5729967.0,240.0,Гражданское,Жилищные
2018,"Споры, возникающие в связи с участием граждан в долевом строительстве многоквартирных домов и иных объектов недвижимости",24700.0,23450.0,0.9493927125506072,1250.0,0.0506072874493927,1829.0,204.0,0.0082591093117408,133852.0,6.0,Гражданское,Жилищные
2020,"Споры, возникающие в связи с участием граждан в долевом строительстве многоквартирных домов и иных объектов недвижимости",20641.0,19661.0,0.9525216801511556,980.0,0.0474783198488445,1173.0,242.0,0.0117242381667554,3915521.0,199.0,Гражданское,Жилищные
2022,"Споры, возникающие в связи с участием граждан в долевом строительстве многоквартирных домов и иных объектов недвижимости",35578.0,34355.0,0.965624824329642,1223.0,0.034375175670358,1417.0,111.0,0.0031199055596154,488624.0,14.0,Гражданское,Жилищные
